rho	e	dif	type
0	0	-0.0383192164884378	Method 1
0	0	-0.0238713484585753	Method 1
0	0	-0.0887899261646094	Method 1
0	0	-0.0435749028856828	Method 1
0	0	0.000849028298288759	Method 1
0	0	0.0271304065272974	Method 1
0	0	0.0301652997218328	Method 1
0	0	-0.0383192164884378	Method 1
0	0	-0.0166301330264455	Method 1
0	0	0.00344897783568862	Method 1
0	0	0.0538705676863936	Method 1
0	0	-0.0244543668992214	Method 1
0	0	0.0283888443092276	Method 1
0	0	0.0149445106319194	Method 1
0	0	0.00817839896162075	Method 1
0	0	-0.0386278985015369	Method 1
0	0	0.0390667823686411	Method 1
0	0	-0.0340539160809612	Method 1
0	0	-0.0241641542681886	Method 1
0	0	0.0574687174508135	Method 1
0	0	-0.0838523960211651	Method 1
0	0	-0.0156027674727428	Method 1
0	0	0.036667019004855	Method 1
0	0	-0.0838523960211651	Method 1
0	0	-0.00194329740340012	Method 1
0	0	0.0117442606282857	Method 1
0	0	-0.00347283049542708	Method 1
0	0	0.0553182448677074	Method 1
0	0	-0.00661345722856404	Method 1
0	0	-0.0229748201511721	Method 1
0	0	0.015449568381599	Method 1
0	0	0.00727903900726304	Method 1
0	0	0.029926456715784	Method 1
0	0	0.0023894540844364	Method 1
0	0	0.0100422817121973	Method 1
0	0	-0.0142124370527099	Method 1
0	0	0.0012579404009538	Method 1
0	0	-0.0639583186891679	Method 1
0	0	-0.0242394749050672	Method 1
0	0	0.0386426415367527	Method 1
0	0	0.0144419184755565	Method 1
0	0	0.0281227619197935	Method 1
0	0	0.0281473082314245	Method 1
0	0	0.0191646971435783	Method 1
0	0	0.0663879614524105	Method 1
0	0	-0.0255238593187891	Method 1
0	0	0.0553182448677074	Method 1
0	0	-0.01434639921696	Method 1
0	0	-0.0329198320981826	Method 1
0	0	0.0591528509843356	Method 1
0	0	-0.0136560968718395	Method 1
0	0	-0.0273771442225416	Method 1
0	0	-0.00992372330805511	Method 1
0	0	-0.00918064429642487	Method 1
0	0	-0.0118314065780172	Method 1
0	0	0.0106214765902151	Method 1
0	0	-0.010766514791474	Method 1
0	0	0.0178592855893946	Method 1
0	0	0.0434547335911096	Method 1
0	0	-0.0157740633295207	Method 1
0	0	0.0308285941881155	Method 1
0	0	0.0115286882021714	Method 1
0	0	-0.023337890876158	Method 1
0	0	-0.0286627291433094	Method 1
0	0	-0.0517977755590222	Method 1
0	0	0.0315971485479825	Method 1
0	0	-0.0246675244710275	Method 1
0	0	-0.0438382672464034	Method 1
0	0	-0.00733496025403439	Method 1
0	0	-0.058847090694752	Method 1
0	0	0.0156051681735347	Method 1
0	0	0.00872498657510754	Method 1
0	0	0.0165875947100826	Method 1
0	0	-0.037528258013726	Method 1
0	0	0.0348922000204391	Method 1
0	0	-0.00790853359353631	Method 1
0	0	0.00666065194563861	Method 1
0	0	0.0485399716547405	Method 1
0	0	0.0106472337073188	Method 1
0	0	-0.0143927002480672	Method 1
0	0	0.00525311400289682	Method 1
0	0	0.0554370123475086	Method 1
0	0	-0.0173861563752682	Method 1
0	0	0.0465090784480179	Method 1
0	0	-0.0356866420291857	Method 1
0	0	0.0232975892492185	Method 1
0	0	-0.0444602186598458	Method 1
0	0	0.0517183440976394	Method 1
0	0	0.0119723553087663	Method 1
0	0	0.000832894346348381	Method 1
0	0	-0.0210057016549219	Method 1
0	0	0.0349999782227956	Method 1
0	0	0.0363675650371909	Method 1
0	0	-0.0495034136592341	Method 1
0	0	0.0240469733838773	Method 1
0	0	-0.00056087802074978	Method 1
0	0	-0.0379979033494198	Method 1
0	0	-0.0273124449032392	Method 1
0	0	0.0405714961124014	Method 1
0	0	0.00884355732684356	Method 1
0	0	-0.0271788659267247	Method 1
0	0	-0.058847090694752	Method 1
0	0	-0.0544865752099151	Method 1
0	0	-0.0275462200163793	Method 1
0	0	-0.00926300280720663	Method 1
0	0	-0.0480986585609455	Method 1
0	0	-0.00449779296143815	Method 1
0	0	-0.0117395783349908	Method 1
0	0	-0.0150572488768098	Method 1
0	0	0.0208681513804036	Method 1
0	0	-0.0333062115447623	Method 1
0	0	0.00987687850176648	Method 1
0	0	-0.0108751989106538	Method 1
0	0	-0.0275824850896384	Method 1
0	0	-0.0155957014362661	Method 1
0	0	0.0433881066163712	Method 1
0	0	0.0443655454551767	Method 1
0	0	0.00937683436201341	Method 1
0	0	0.0633014688774158	Method 1
0	0	-0.0224664600723445	Method 1
0	0	0.00702918124339594	Method 1
0	0	0.0888241265295067	Method 1
0	0	-0.0586710695310044	Method 1
0	0	0.0255386806791137	Method 1
0	0	0.00324371083864661	Method 1
0	0	-0.0174492888162592	Method 1
0	0	0.0194574988898984	Method 1
0	0	0.0258270623107059	Method 1
0	0	-0.0267465885715485	Method 1
0	0	-0.0195689127833655	Method 1
0	0	0.0249425331240843	Method 1
0	0	-0.0012676838483583	Method 1
0	0	-0.0401878992136895	Method 1
0	0	-0.0296024787397419	Method 1
0	0	0.0064982490940275	Method 1
0	0	-0.0238602904766926	Method 1
0	0	-0.010992549545783	Method 1
0	0	0.0395063937815753	Method 1
0	0	0.0504671535895809	Method 1
0	0	0.0307486556344742	Method 1
0	0	-0.0326171576481707	Method 1
0	0	-0.00526517538911627	Method 1
0	0	-0.0163220031064366	Method 1
0	0	0.0106214765902151	Method 1
0	0	-0.0720477953943442	Method 1
0	0	-0.0348935506065216	Method 1
0	0	-0.0815300203159314	Method 1
0	0	-0.0132587229649158	Method 1
0	0	0.0150364686002449	Method 1
0	0	-0.00706911070078943	Method 1
0	0	-0.00789364865794442	Method 1
0	0	0.0158516761407631	Method 1
0	0	0.0150521341019728	Method 1
0	0	-0.0262806024791131	Method 1
0	0	0.01224638246264	Method 1
0	0	0.00584015750475133	Method 1
0	0	0.00513830958548419	Method 1
0	0	0.0164686690044036	Method 1
0	0	-0.0237597053384296	Method 1
0	0	-0.0267615941471872	Method 1
0	0	0.0147767873070754	Method 1
0	0	-0.00741481451953673	Method 1
0	0	-0.00757374674117672	Method 1
0	0	0.0153840231052183	Method 1
0	0	0.010322662261919	Method 1
0	0	-0.0249128811725245	Method 1
0	0	-0.0158297379696452	Method 1
0	0	-0.0613853581731816	Method 1
0	0	-0.00296953841053843	Method 1
0	0	-0.0412848168375735	Method 1
0	0	0.00324765402602593	Method 1
0	0	0.0142709971123332	Method 1
0	0	0.0102183744201047	Method 1
0	0	0.0161038076641697	Method 1
0	0	-0.0072622211568075	Method 1
0	0	0.0465062112259211	Method 1
0	0	-0.0151914708855421	Method 1
0	0	-0.0395962082703265	Method 1
0	0	0.0435296961997552	Method 1
0	0	-0.0667316496167077	Method 1
0	0	0.0515164461984938	Method 1
0	0	-0.0324312983294264	Method 1
0	0	-0.0155705332739525	Method 1
0	0	0.00463884732588843	Method 1
0	0	0.0400852937720514	Method 1
0	0	-0.0184376966007219	Method 1
0	0	-0.0100519390112358	Method 1
0	0	0.0131720359264817	Method 1
0	0	0.0164717694474844	Method 1
0	0	0.000882204776595688	Method 1
0	0	0.0174097197611992	Method 1
0	0	-0.0574794151217271	Method 1
0	0	0.0426308763932855	Method 1
0	0	0.0642389071224912	Method 1
0	0	0.00253488738428615	Method 1
0	0	-0.0226968784525853	Method 1
0	0	0.0427970281061792	Method 1
0	0	-0.0269865137007081	Method 1
0	0	0.0399996801214944	Method 1
0	0	-0.000589378321890051	Method 1
0	0	0.0243764096069413	Method 1
0	0	-0.0248208446097715	Method 1
0	0	0.023950820106505	Method 1
0	0	-0.0224664600723445	Method 1
0	0	-0.0573063010738266	Method 1
0	0	-0.0510866914422917	Method 1
0	0	0.0368269849337375	Method 1
0	0	-0.00429137895586387	Method 1
0	0	-0.0139990055392307	Method 1
0	0	0.00843616048427872	Method 1
0	0	-0.038764982375147	Method 1
0	0	-0.00580106816990326	Method 1
0	0	-0.0566408011675491	Method 1
0	0	0.0316105669193728	Method 1
0	0	-0.0186594225838768	Method 1
0	0	0.027698874061503	Method 1
0	0	-0.0245895639232367	Method 1
0	0	-0.0113227692174338	Method 1
0	0	0.00140860378257782	Method 1
0	0	0.0249470922988221	Method 1
0	0	-0.00244240862076755	Method 1
0	0	-0.0557951545302111	Method 1
0	0	0.00368770683117428	Method 1
0	0	0.037060452494902	Method 1
0	0	-0.00277834298965927	Method 1
0	0	-0.0207003721649471	Method 1
0	0	-0.0211996406163359	Method 1
0	0	0.00433297428180753	Method 1
0	0	0.00371993075002836	Method 1
0	0	-0.00734925161536207	Method 1
0	0	-0.0221144750673432	Method 1
0	0	0.0556051508332338	Method 1
0	0	0.0128157678502772	Method 1
0	0	-0.0346144734893687	Method 1
0	0	0.0539998950936107	Method 1
0	0	-0.0280296631572932	Method 1
0	0	-0.019830243262611	Method 1
0	0	0.0212238308381013	Method 1
0	0	-0.0144440869711449	Method 1
0	0	-0.0134701347825438	Method 1
0	0	-0.0345220487734758	Method 1
0	0	0.0181953009063566	Method 1
0	0	-0.0559845199440523	Method 1
0	0	-0.0145425500464449	Method 1
0	0	-0.00533541424333825	Method 1
0	0	-0.0261697088056781	Method 1
0	0	0.00499199970338065	Method 1
0	0	-0.0157239845535301	Method 1
0	0	0.0226569972619075	Method 1
0	0	0.0227358447569923	Method 1
0	0	-0.00956569963517165	Method 1
0	0	-0.0446843691508532	Method 1
0	0	-0.0376046770170369	Method 1
0	0	0.0583665029843544	Method 1
0	0	-0.000548304056412316	Method 1
0	0	-0.0379068089474631	Method 1
0	0	0.0168238926162846	Method 1
0	0	0.0265788033291799	Method 1
0	0	-0.012302000854965	Method 1
0	0	-0.0112838945289208	Method 1
0	0	-0.0115425440836345	Method 1
0	0	-0.0199418995958166	Method 1
0	0	-0.0226454006768316	Method 1
0	0	-0.069115461300505	Method 1
0	0	0.0030106309942485	Method 1
0	0	-0.0261216442531226	Method 1
0	0	0.00769007678092479	Method 1
0	0	0.00821435811244358	Method 1
0	0	-0.0212001250210046	Method 1
0	0	0.00830710778494796	Method 1
0	0	0.0229243899554687	Method 1
0	0	0.0554370123475086	Method 1
0	0	0.00496849816544875	Method 1
0	0	-0.042100280766514	Method 1
0	0	0.0196762015893988	Method 1
0	0	0.0460159819702677	Method 1
0	0	0.0114626310335	Method 1
0	0	0.0375327754790577	Method 1
0	0	-0.0295879347827623	Method 1
0	0	0.042023907000075	Method 1
0	0	0.00153295971260449	Method 1
0	0	0.00130016092392033	Method 1
0	0	0.0734833139610697	Method 1
0	0	0.0321098271769333	Method 1
0	0	0.00924256416286718	Method 1
0	0	0.0209799703543383	Method 1
0	0	-0.0258958181347057	Method 1
0	0	0.0267524854893252	Method 1
0	0	0.0288311302330668	Method 1
0	0	-0.0228869562679417	Method 1
0	0	0.0152972523239802	Method 1
0	0	0.00398887156416527	Method 1
0	0	0.00838721880184412	Method 1
0	0	0.0446385205377232	Method 1
0	0	0.0152362062065256	Method 1
0	0	-0.0728600404290675	Method 1
0	0	0.0382907306897965	Method 1
0	0	0.0139431033785883	Method 1
0	0	-0.0193200161762635	Method 1
0	0	-0.0126130598609304	Method 1
0	0	-0.0117395783349908	Method 1
0	0	-0.0538629904042576	Method 1
0	0	0.0258895152860984	Method 1
0	0	0.0500914797523627	Method 1
0	0	-0.00741002578694211	Method 1
0	0	-0.0317778260333054	Method 1
0	0	-0.0236067724708483	Method 1
0	0	0.0556051508332338	Method 1
0	0	0.0372060304804566	Method 1
0	0	0.0657276481764963	Method 1
0	0	0.0164548353964641	Method 1
0	0	0.0393009887017949	Method 1
0	0	-0.0299311447731834	Method 1
0	0	-0.0794122923196048	Method 1
0	0	-0.0501103800897778	Method 1
0	0	-0.0173607704785855	Method 1
0	0	0.0624472494776124	Method 1
0	0	-0.0174492888162592	Method 1
0	0	-0.0063894928324115	Method 1
0	0	-0.038897596027107	Method 1
0	0	-0.000605513171794229	Method 1
0	0	0.0333182043833445	Method 1
0	0	0.0466892384374306	Method 1
0	0	0.0284369868770822	Method 1
0	0	0.0140281700239948	Method 1
0	0	0.0122844252152231	Method 1
0	0	-0.0361868494676206	Method 1
0	0	0.00132744049153411	Method 1
0	0	0.0121351169005772	Method 1
0	0	0.0613209947838175	Method 1
0	0	0.0361722102700681	Method 1
0	0	-0.016625601303777	Method 1
0	0	0.0203003700831822	Method 1
0	0	-0.00431342979231313	Method 1
0	0	0.048675839221928	Method 1
0	0	-0.0483389503311683	Method 1
0	0	0.00989681584250351	Method 1
0	0	-0.00275659328823494	Method 1
0	0	-0.0893668091048649	Method 1
0	0	0.012720916073206	Method 1
0	0	-0.0148670907422345	Method 1
0	0	0.000848459950053092	Method 1
0	0	-0.0327755197729251	Method 1
0	0	0.0363498436240132	Method 1
0	0	0.0549047987553823	Method 1
0	0	-0.0247556960246028	Method 1
0	0	0.00764542747319402	Method 1
0	0	0.00167341322343666	Method 1
0	0	0.0228803817381778	Method 1
0	0	-0.0369303841403365	Method 1
0	0	0.059774079113455	Method 1
0	0	0.013689978165613	Method 1
0	0	-0.0231687602801405	Method 1
0	0	0.00729308141552832	Method 1
0	0	-0.000375593036038448	Method 1
0	0	-0.0184290952010745	Method 1
0	0	-0.0107183110452954	Method 1
0	0	0.012111027825463	Method 1
0	0	-0.0331316951872029	Method 1
0	0	0.0278499003197273	Method 1
0	0	0.0300847259287245	Method 1
0	0	-0.069207710296358	Method 1
0	0	0.0301527344156878	Method 1
0	0	-0.0354553716786287	Method 1
0	0	-0.00145560130139657	Method 1
0	0	-0.0412724348489033	Method 1
0	0	0.0169787217431565	Method 1
0	0	0.0161625219191873	Method 1
0	0	-0.0435626007222133	Method 1
0	0	0.00316206324644418	Method 1
0	0	-0.0339160418250285	Method 1
0	0	0.00108530888145048	Method 1
0	0	0.00215676602467759	Method 1
0	0	0.000648102376835735	Method 1
0	0	0.0223851306737346	Method 1
0	0	-0.052761266502664	Method 1
0	0	0.00899843495323815	Method 1
0	0	-0.0594821135144174	Method 1
0	0	-0.0163220031064366	Method 1
0	0	0.050829263466326	Method 1
0	0	-0.0180105467253001	Method 1
0	0	0.0396200170600863	Method 1
0	0	-0.0155957014362661	Method 1
0	0	-0.0577675311425347	Method 1
0	0	0.0578972293812981	Method 1
0	0	0.0096761670228741	Method 1
0	0	0.0198604810418021	Method 1
0	0	0.0959555557092704	Method 1
0	0	0.0114546850276512	Method 1
0	0	0.0416204855953105	Method 1
0	0	0.0197922372422543	Method 1
0	0	-0.0313707111960918	Method 1
0	0	-0.0473646644238122	Method 1
0	0	0.0600818492896485	Method 1
0	0	0.0403678863148623	Method 1
0	0	0.0284317526460798	Method 1
0	0	-0.0171308020438286	Method 1
0	0	0.034806905196959	Method 1
0	0	0.000272141378629717	Method 1
0	0	0.0386683216433549	Method 1
0	0	0.000207538585664502	Method 1
0	0	-0.0213493049974955	Method 1
0	0	-0.00523408285014504	Method 1
0	0	-0.0740324157476286	Method 1
0	0	-0.00826380402695562	Method 1
0	0	-0.0189803186119762	Method 1
0	0	0.0202800995497058	Method 1
0	0	-0.0233115283099322	Method 1
0	0	0.0562432967462596	Method 1
0	0	0.0181758157757512	Method 1
0	0	0.0273596278717275	Method 1
0	0	0.0084227591151467	Method 1
0	0	0.0238946335523126	Method 1
0	0	0.0197808441992973	Method 1
0	0	0.00933508439587079	Method 1
0	0	0.0170898029752698	Method 1
0	0	-0.0144862315608049	Method 1
0	0	0.0258213538358389	Method 1
0	0	-0.0184374692059546	Method 1
0	0	0.0335074359191486	Method 1
0	0	-0.0184290952010745	Method 1
0	0	-0.00347075043669542	Method 1
0	0	0.000981754132147124	Method 1
0	0	-0.00728098729176731	Method 1
0	0	0.0117483085981375	Method 1
0	0	-0.00912422590894502	Method 1
0	0	-0.00908700431796833	Method 1
0	0	0.00578885918758013	Method 1
0	0	0.0277685296020116	Method 1
0	0	0.0537814197364807	Method 1
0	0	-0.0652179273708466	Method 1
0	0	0.0487189953185832	Method 1
0	0	-0.0204123876091984	Method 1
0	0	-0.00348625645497139	Method 1
0	0	-0.0350026946764787	Method 1
0	0	0.0861134085532975	Method 1
0	0	-0.00751112495986653	Method 1
0	0	0.0120963156007093	Method 1
0	0	0.0202450373876397	Method 1
0	0	-0.00193904181191547	Method 1
0	0	0.0523645005129894	Method 1
0	0	0.0116515676507642	Method 1
0	0	0.00396695283039213	Method 1
0	0	-0.019735786166864	Method 1
0	0	0.0227402975801496	Method 1
0	0	0.0201574946036233	Method 1
0	0	0.0141309589343594	Method 1
0	0	0.0192568880975563	Method 1
0	0	0.0554986770475854	Method 1
0	0	0.0246510115691171	Method 1
0	0	-0.0139990055392307	Method 1
0	0	0.0250802077803868	Method 1
0	0	-0.00783130784669085	Method 1
0	0	0.0331803110968496	Method 1
0	0	-0.0322021366916778	Method 1
0	0	0.00141011315112209	Method 1
0	0	0.022659065798482	Method 1
0	0	-0.00293616811222521	Method 1
0	0	-0.0120214005447867	Method 1
0	0	0.0335904972767027	Method 1
0	0	-0.0492558671361578	Method 1
0	0	-0.0415437053911537	Method 1
0	0	0.0177187842284456	Method 1
0	0	-0.00390594315724738	Method 1
0	0	-0.00453089226417919	Method 1
0	0	-0.017340701694368	Method 1
0	0	-0.0474339084263802	Method 1
0	0	0.0159927925962508	Method 1
0	0	0.031795716347374	Method 1
0	0	0.0064570999293541	Method 1
0	0	-0.0191014133696638	Method 1
0	0	0.000811460323693625	Method 1
0	0	0.00590089328183141	Method 1
0	0	0.0114546850276512	Method 1
0	0	-0.0589485745316212	Method 1
0	0	-0.0296047190574982	Method 1
0	0	-0.0555614528060959	Method 1
0	0	-0.0548479101953899	Method 1
0	0	-0.0156877563712713	Method 1
0	0	0.00397163784173249	Method 1
0	0	0.0312582168333689	Method 1
0	0	-0.0284304369630751	Method 1
0	0	-0.0550562487345383	Method 1
0	0	-0.0194822975055536	Method 1
0	0	-0.0400094823625527	Method 1
0	0	-0.0380360717146997	Method 1
0	0	0.0187231616744455	Method 1
0	0	-0.00641353159880943	Method 1
0	0	-0.0151914708855421	Method 1
0	0	0.0127707755355226	Method 1
0	0	-0.0317508552091576	Method 1
0	0	-0.00337080550788172	Method 1
0	0	0.0534559142399584	Method 1
0	0	0.0321969741437676	Method 1
0	0	0.00818399940334964	Method 1
0	0	-0.0572358398063517	Method 1
0	0	0.036232286278505	Method 1
0	0	-0.00195730991439069	Method 1
0	0	-0.0473933067632903	Method 1
0	0	0.0134251651360458	Method 1
0	0	0.0393171411608875	Method 1
0	0	0.0186676502809091	Method 1
0	0	0.0159939720346294	Method 1
0	0	-0.0352776611591922	Method 1
0	0	-0.0143816939672688	Method 1
0	0	-0.00903451144472603	Method 1
0	0	0.0444153482118253	Method 1
0	0	-0.0473646644238122	Method 1
0	0	-0.0178988963820922	Method 1
0	0	-0.00198150503242428	Method 1
0	0	0.0360924479234925	Method 1
0	0	0.0223009313386696	Method 1
0	0	-0.00665833343907859	Method 1
0	0	0.0038212472425233	Method 1
0	0	-0.0239655505529453	Method 1
0	0	-4.29741307052229e-05	Method 1
0	0	-0.000494452420066446	Method 1
0	0	-0.00612016363895575	Method 1
0	0	0.00673096980859954	Method 1
0	0	-0.00412809993316491	Method 1
0	0	-0.0037305546416757	Method 1
0	0	0.0164067983805461	Method 1
0	0	0.0260047877449201	Method 1
0	0	0.0376530501955993	Method 1
0	0	0.0207539700823666	Method 1
0	0	0.0140956071544359	Method 1
0	0	0.0385490627916311	Method 1
0	0	-0.0562863560469885	Method 1
0	0	-0.00557695843070073	Method 1
0	0	-0.0565605342585756	Method 1
0	0	0.045915518361386	Method 1
0	0	-0.00440780133181208	Method 1
0	0	0.0157785932610337	Method 1
0	0	-0.0223918050620555	Method 1
0	0	-0.00745420558173528	Method 1
0	0	0.0162140071653835	Method 1
0	0	0.0519033617362104	Method 1
0	0	0.0386784447102976	Method 1
0	0	-0.0027880455413183	Method 1
0	0	-0.00598929717850909	Method 1
0	0	-0.0523333728809211	Method 1
0	0	-0.0532124331058922	Method 1
0	0	0.00187317656370673	Method 1
0	0	0.0449976078934359	Method 1
0	0	0.0357600395517378	Method 1
0	0	0.00390621423546048	Method 1
0	0	-0.0239660765509371	Method 1
0	0	0.0288771422875079	Method 1
0	0	-0.025700055261446	Method 1
0	0	0.0230736916706991	Method 1
0	0	-0.0111423293638246	Method 1
0	0	0.0236452670556913	Method 1
0	0	0.036305565543763	Method 1
0	0	0.0309157736417993	Method 1
0	0	-0.0699726110494186	Method 1
0	0	-0.0441723632706443	Method 1
0	0	0.0247640158958257	Method 1
0	0	0.00290307720209951	Method 1
0	0	0.0397025875360757	Method 1
0	0	-0.0147409878807886	Method 1
0	0	-0.00168659727057748	Method 1
0	0	-0.0132415188967837	Method 1
0	0	-0.0686048559335886	Method 1
0	0	-0.0243331828050705	Method 1
0	0	0.0285986329793745	Method 1
0	0	-0.0400742490319688	Method 1
0	0	-0.0103952025824699	Method 1
0	0	-0.00432483188944401	Method 1
0	0	0.00444664854230119	Method 1
0	0	0.0192044538397312	Method 1
0	0	-0.0493313569048259	Method 1
0	0	-0.00573373683982028	Method 1
0	0	0.00148488712543841	Method 1
0	0	0.00591279104855703	Method 1
0	0	-0.0310686580395328	Method 1
0	0	0.0117985046112611	Method 1
0	0	-0.0214762182959681	Method 1
0	0	0.0211497799840056	Method 1
0	0	0.0215090715263384	Method 1
0	0	-0.0279810157033347	Method 1
0	0	0.00117053867558437	Method 1
0	0	0.0637871891684222	Method 1
0	0	0.0177547663680059	Method 1
0	0	0.0493386579673246	Method 1
0	0	-0.00272662154765738	Method 1
