rho	e	dif	type
0	0	-0.0131312509785743	Method 1
0	0	-0.00899093027939493	Method 1
0	0	0.0404836431035807	Method 1
0	0	0.0288404998708688	Method 1
0	0	-0.00887307384153175	Method 1
0	0	-0.0348650437839325	Method 1
0	0	-0.0210559503314516	Method 1
0	0	-0.0206256385719984	Method 1
0	0	-0.0183866102565935	Method 1
0	0	0.0712633863554325	Method 1
0	0	0.0470289673628485	Method 1
0	0	0.00258104665761127	Method 1
0	0	0.0166858777205203	Method 1
0	0	0.034942807410182	Method 1
0	0	-0.0327785142084598	Method 1
0	0	0.0075093467528341	Method 1
0	0	-0.0228192312989545	Method 1
0	0	0.0122110541409786	Method 1
0	0	0.0288213447085789	Method 1
0	0	-0.00425529483978013	Method 1
0	0	0.032283355951535	Method 1
0	0	0.00200137060645014	Method 1
0	0	0.0132934541105931	Method 1
0	0	0.0296056460775382	Method 1
0	0	0.0381308558736934	Method 1
0	0	0.0190333941727758	Method 1
0	0	0.00284307420992267	Method 1
0	0	0.0470361634299036	Method 1
0	0	-0.00944423176748021	Method 1
0	0	0.0122239688537117	Method 1
0	0	0.00992047962370416	Method 1
0	0	0.0452571578089613	Method 1
0	0	0.0120774665507214	Method 1
0	0	0.00704354122776211	Method 1
0	0	0.027779410617893	Method 1
0	0	-0.00230776710854545	Method 1
0	0	0.0219644997683382	Method 1
0	0	-0.0332978995707332	Method 1
0	0	0.0121186073848619	Method 1
0	0	-0.00780064851980274	Method 1
0	0	-0.0294799361908568	Method 1
0	0	0.0179687282074883	Method 1
0	0	0.041205584766391	Method 1
0	0	0.00774911313847888	Method 1
0	0	0.0322968362609882	Method 1
0	0	-0.0481837131563137	Method 1
0	0	-0.00400207305551881	Method 1
0	0	0.00151753528919632	Method 1
0	0	-0.0107369230495146	Method 1
0	0	0.00689526640625237	Method 1
0	0	0.023304926417393	Method 1
0	0	0.028617975453423	Method 1
0	0	0.0533241522176694	Method 1
0	0	-0.000677414279535157	Method 1
0	0	-0.0652681625900986	Method 1
0	0	0.0318595033258476	Method 1
0	0	0.0175268463599024	Method 1
0	0	0.0320867690920908	Method 1
0	0	0.0176755310787848	Method 1
0	0	0.00139090600515122	Method 1
0	0	0.0211041273452585	Method 1
0	0	0.0446378284077651	Method 1
0	0	0.0188703327368254	Method 1
0	0	0.0229112629254105	Method 1
0	0	-0.0248153321301232	Method 1
0	0	-0.0376358730593121	Method 1
0	0	-0.0159084643927815	Method 1
0	0	-0.00580485024291983	Method 1
0	0	0.0310473201970772	Method 1
0	0	-0.00195540839974959	Method 1
0	0	-0.0194595922046292	Method 1
0	0	-0.0321202945433419	Method 1
0	0	0.0492990493969293	Method 1
0	0	0.00186341241235527	Method 1
0	0	0.0293707147561216	Method 1
0	0	0.022831908461733	Method 1
0	0	0.00788744404583876	Method 1
0	0	0.0182655757391277	Method 1
0	0	-0.0298689396017259	Method 1
0	0	0.00394686164592017	Method 1
0	0	0.0176656426054281	Method 1
0	0	0.0128882621575375	Method 1
0	0	-0.00225445204291984	Method 1
0	0	-0.0167598626740011	Method 1
0	0	-0.00617067388316145	Method 1
0	0	0.0227168199897843	Method 1
0	0	0.0385823730552328	Method 1
0	0	0.042608191479324	Method 1
0	0	-0.0138108460313813	Method 1
0	0	0.0277369334037399	Method 1
0	0	-0.0297909590467935	Method 1
0	0	-0.0263227775765319	Method 1
0	0	-0.0114247464315359	Method 1
0	0	-0.00501983741962733	Method 1
0	0	0.0145108860196892	Method 1
0	0	0.0432124118456673	Method 1
0	0	0.0120147921727976	Method 1
0	0	0.00898211057317212	Method 1
0	0	0.0354759098763612	Method 1
0	0	-0.012145701417481	Method 1
0	0	0.00833790943727451	Method 1
0	0	0.0229924747564553	Method 1
0	0	0.0230929236289628	Method 1
0	0	0.0747905463512526	Method 1
0	0	-0.0356413346577736	Method 1
0	0	-0.0147464560234112	Method 1
0	0	0.0116118333609854	Method 1
0	0	-0.0617193409598959	Method 1
0	0	-0.014631124592374	Method 1
0	0	0.00383648485244853	Method 1
0	0	0.052366851981106	Method 1
0	0	-0.0595860953134884	Method 1
0	0	-0.0142338391390288	Method 1
0	0	-0.0013018948564414	Method 1
0	0	0.0284455333038851	Method 1
0	0	0.0191481172392974	Method 1
0	0	0.0140746008848686	Method 1
0	0	-0.0214790455157486	Method 1
0	0	0.00336438132913187	Method 1
0	0	-0.0120280042895332	Method 1
0	0	-0.0097554981067123	Method 1
0	0	-0.0132825926916308	Method 1
0	0	0.0468504259717782	Method 1
0	0	-0.0508418157989437	Method 1
0	0	0.0212296167606597	Method 1
0	0	-0.000454191181628172	Method 1
0	0	0.0116803057670688	Method 1
0	0	-0.00502695130183746	Method 1
0	0	0.0364791920735994	Method 1
0	0	-0.00792077600049647	Method 1
0	0	-0.0720000425717267	Method 1
0	0	-0.032106989428958	Method 1
0	0	-0.0178461801890743	Method 1
0	0	0.0675002804095197	Method 1
0	0	0.000272360358373744	Method 1
0	0	-0.0269646938291448	Method 1
0	0	0.0237520071108745	Method 1
0	0	0.00315206054271578	Method 1
0	0	0.0125176799791241	Method 1
0	0	0.0074815951637782	Method 1
0	0	0.00181466961814261	Method 1
0	0	0.0148217614771577	Method 1
0	0	0.00224869261859533	Method 1
0	0	0.0539014783232425	Method 1
0	0	0.0568132197117209	Method 1
0	0	0.0272529991437279	Method 1
0	0	-0.0119288018248073	Method 1
0	0	-0.0598730082945669	Method 1
0	0	0.00204653138222934	Method 1
0	0	-0.0153886535217927	Method 1
0	0	-0.0013939374256673	Method 1
0	0	0.00949547977828443	Method 1
0	0	0.013345793180822	Method 1
0	0	-0.0337412897955018	Method 1
0	0	-0.0137465549552691	Method 1
0	0	0.0476701959513754	Method 1
0	0	-0.0264636730597937	Method 1
0	0	-0.067222480719393	Method 1
0	0	0.0201752317943363	Method 1
0	0	-0.00901490019223162	Method 1
0	0	-0.008631855558198	Method 1
0	0	-0.025426291681128	Method 1
0	0	0.0234461348004543	Method 1
0	0	0.019064905973273	Method 1
0	0	0.00950637652122104	Method 1
0	0	-0.0487883996221069	Method 1
0	0	0.02013883044684	Method 1
0	0	0.0255787277165756	Method 1
0	0	-0.0249246848577123	Method 1
0	0	0.0292839698525373	Method 1
0	0	-0.0384603923119317	Method 1
0	0	0.0354223632550028	Method 1
0	0	0.0572601398198731	Method 1
0	0	0.00525005259785741	Method 1
0	0	-0.000376559598408127	Method 1
0	0	-0.0805778596281082	Method 1
0	0	-0.0038318737568159	Method 1
0	0	-0.028317847156191	Method 1
0	0	0.0152687271963803	Method 1
0	0	-0.00411972481202553	Method 1
0	0	0.0372397541592122	Method 1
0	0	0.0404040675884383	Method 1
0	0	-0.0609415711300105	Method 1
0	0	-0.028069093188551	Method 1
0	0	-0.00578598933988729	Method 1
0	0	0.0100808735133934	Method 1
0	0	0.00993921072619341	Method 1
0	0	0.038183495403331	Method 1
0	0	-0.0808363605325011	Method 1
0	0	-0.0445261906224555	Method 1
0	0	-0.020290585284935	Method 1
0	0	0.0197087382768388	Method 1
0	0	-0.0606412562452229	Method 1
0	0	0.025527407995152	Method 1
0	0	-0.0370619575938421	Method 1
0	0	-0.10430059899649	Method 1
0	0	0.0260169051832017	Method 1
0	0	0.0323173953461125	Method 1
0	0	0.00625499940419427	Method 1
0	0	0.0045216523107566	Method 1
0	0	-0.0155458569535858	Method 1
0	0	-0.009197337230059	Method 1
0	0	0.0478168826767598	Method 1
0	0	-0.00867167834360723	Method 1
0	0	0.0230500312593031	Method 1
0	0	0.0469924843079624	Method 1
0	0	0.019049916672731	Method 1
0	0	-0.0168478878495953	Method 1
0	0	0.0496914036256483	Method 1
0	0	0.00698362647536732	Method 1
0	0	0.00933285478484084	Method 1
0	0	0.0162508778718026	Method 1
0	0	-0.0230073380865646	Method 1
0	0	0.0194436411893331	Method 1
0	0	0.0473128329817462	Method 1
0	0	0.0238379034771322	Method 1
0	0	0.00928402936795363	Method 1
0	0	0.00478828384228062	Method 1
0	0	0.0377019631584233	Method 1
0	0	-0.0258647575148117	Method 1
0	0	-0.0284871346157914	Method 1
0	0	-0.0118839006246953	Method 1
0	0	-0.0188327432198465	Method 1
0	0	0.0365408740622729	Method 1
0	0	-0.00322227954458572	Method 1
0	0	0.00397101955799375	Method 1
0	0	-0.0390473688139347	Method 1
0	0	-0.0317763681007371	Method 1
0	0	0.00925535314699949	Method 1
0	0	0.0400261258833726	Method 1
0	0	0.0288404998708688	Method 1
0	0	-0.00617272201306554	Method 1
0	0	-0.0123109725535677	Method 1
0	0	-0.0791580035347647	Method 1
0	0	-0.0581029064733508	Method 1
0	0	-0.0303358673119681	Method 1
0	0	0.0214161734818996	Method 1
0	0	-0.000579349142518582	Method 1
0	0	0.000596076772284033	Method 1
0	0	0.0353383805931855	Method 1
0	0	0.00591319550117382	Method 1
0	0	-0.0639891791549798	Method 1
0	0	-0.0337162145675734	Method 1
0	0	-0.038287344222125	Method 1
0	0	-0.00331172529078579	Method 1
0	0	-0.0801119514363784	Method 1
0	0	0.0361231769668578	Method 1
0	0	0.0157849480911138	Method 1
0	0	0.0858156058070692	Method 1
0	0	-0.0324758171756373	Method 1
0	0	-0.0558245955388706	Method 1
0	0	-0.0586894470158779	Method 1
0	0	-0.00871350790891198	Method 1
0	0	-0.0037269371638313	Method 1
0	0	0.00912623224623335	Method 1
0	0	-0.00474357920151467	Method 1
0	0	0.00379583479783836	Method 1
0	0	-0.0547880887476418	Method 1
0	0	-0.0736312024924838	Method 1
0	0	-0.00584791921009214	Method 1
0	0	-0.00146529212533604	Method 1
0	0	-0.0210635862425586	Method 1
0	0	0.0222435687142457	Method 1
0	0	0.00503972181244412	Method 1
0	0	0.0101865894375242	Method 1
0	0	0.040234736019443	Method 1
0	0	-0.0275876881460008	Method 1
0	0	0.0346861691328848	Method 1
0	0	0.000855171907849325	Method 1
0	0	-0.0109658785286002	Method 1
0	0	-0.0435827377666709	Method 1
0	0	-0.00611353498540798	Method 1
0	0	0.0383554385821708	Method 1
0	0	0.0377789896992576	Method 1
0	0	0.0482326870055906	Method 1
0	0	0.0371852114562566	Method 1
0	0	0.00571401954320584	Method 1
0	0	-0.037216686938736	Method 1
0	0	0.0472501873754882	Method 1
0	0	-0.00156543697203772	Method 1
0	0	0.0308202406094746	Method 1
0	0	0.00553198942085497	Method 1
0	0	-0.0116063368414149	Method 1
0	0	-0.00348340534856383	Method 1
0	0	0.0197796950314381	Method 1
0	0	0.0355700577119155	Method 1
0	0	-0.0130207615910668	Method 1
0	0	-0.0454162213429856	Method 1
0	0	0.0262036057250505	Method 1
0	0	-0.0392228544528794	Method 1
0	0	0.0391980536062759	Method 1
0	0	0.00483913844432182	Method 1
0	0	-0.00785210943188102	Method 1
0	0	-0.00203486225174027	Method 1
0	0	-0.0324455916605251	Method 1
0	0	0.00383563615089784	Method 1
0	0	-0.0306935839913122	Method 1
0	0	-0.00117457044769169	Method 1
0	0	0.0374132383290693	Method 1
0	0	0.00874320357944806	Method 1
0	0	0.017241158369778	Method 1
0	0	-0.0151618100026345	Method 1
0	0	0.000405161779660569	Method 1
0	0	0.0415393889756182	Method 1
0	0	0.00775756749831243	Method 1
0	0	-0.0269740323487581	Method 1
0	0	0.00185177303662949	Method 1
0	0	-0.0514687032384635	Method 1
0	0	-0.0500631110661752	Method 1
0	0	0.0179004491161515	Method 1
0	0	0.0323432405058226	Method 1
0	0	-0.0094353997601776	Method 1
0	0	-0.00556245232664616	Method 1
0	0	-0.0101890786201451	Method 1
0	0	-0.00656482359516723	Method 1
0	0	-0.02326386996011	Method 1
0	0	0.025527407995152	Method 1
0	0	-0.0292460265769911	Method 1
0	0	-0.00760045202632464	Method 1
0	0	0.0201855834824686	Method 1
0	0	-0.0312311366899916	Method 1
0	0	-0.023274334229878	Method 1
0	0	-0.0376358730593121	Method 1
0	0	-0.0354654498597207	Method 1
0	0	0.0215378512516212	Method 1
0	0	-0.0526208265530438	Method 1
0	0	0.035063322751672	Method 1
0	0	0.0272739913904695	Method 1
0	0	0.0137239995183661	Method 1
0	0	0.0110152134191304	Method 1
0	0	-0.00868403585157646	Method 1
0	0	0.0278411668741737	Method 1
0	0	0.0108333521718582	Method 1
0	0	0.0102974526997048	Method 1
0	0	0.015594932261304	Method 1
0	0	-0.026074129978163	Method 1
0	0	-0.0338737818038708	Method 1
0	0	0.0283611846424007	Method 1
0	0	0.0367592075375081	Method 1
0	0	0.0162831899325613	Method 1
0	0	-0.0189070572474473	Method 1
0	0	-0.0211146712639247	Method 1
0	0	0.00124250927560637	Method 1
0	0	0.0574571116489443	Method 1
0	0	-0.0224532016557252	Method 1
0	0	0.0339204613364892	Method 1
0	0	0.00511736213536388	Method 1
0	0	-0.000485526256851919	Method 1
0	0	0.0405720666757957	Method 1
0	0	0.0600044888179991	Method 1
0	0	-0.00885863583360688	Method 1
0	0	-0.0324455916605251	Method 1
0	0	-0.0245268507711957	Method 1
0	0	-0.0157982990758622	Method 1
0	0	0.0203150865542848	Method 1
0	0	-0.0704194933352777	Method 1
0	0	0.0264499151293052	Method 1
0	0	-0.047323121685122	Method 1
0	0	0.0150568104349356	Method 1
