rho	e	Marginal pval	Multivariate pval	type
0.4	0	0.0198779	0.001245919	Nonadmixed Indep
0.4	0	0.0434727	0.2723516	Nonadmixed Indep
0.4	0	0.93329	0.798298	Nonadmixed Indep
0.4	0	0.872804	0.7757305	Nonadmixed Indep
0.4	0	0.0461104	0.197643	Nonadmixed Indep
0.4	0	0.470684	0.6332124	Nonadmixed Indep
0.4	0	0.233795	0.2028636	Nonadmixed Indep
0.4	0	0.331122	0.6064582	Nonadmixed Indep
0.4	0	0.404439	0.3859393	Nonadmixed Indep
0.4	0	0.722579	0.5584264	Nonadmixed Indep
0.4	0	0.7153	0.4104123	Nonadmixed Indep
0.4	0	0.882099	0.6652272	Nonadmixed Indep
0.4	0	0.717761	0.730502	Nonadmixed Indep
0.4	0	0.539944	0.6569982	Nonadmixed Indep
0.4	0	0.545224	0.3287332	Nonadmixed Indep
0.4	0	0.363104	0.3318051	Nonadmixed Indep
0.4	0	0.908467	0.6217432	Nonadmixed Indep
0.4	0	0.269803	0.3513028	Nonadmixed Indep
0.4	0	0.994914	0.5367055	Nonadmixed Indep
0.4	0	0.790942	0.5364797	Nonadmixed Indep
0.4	0	0.131228	0.2410683	Nonadmixed Indep
0.4	0	0.672976	0.943637	Nonadmixed Indep
0.4	0	0.0132603	0.05701062	Nonadmixed Indep
0.4	0	0.429763	0.6325623	Nonadmixed Indep
0.4	0	0.957826	0.06969654	Nonadmixed Indep
0.4	0	0.36962	0.5026189	Nonadmixed Indep
0.4	0	0.843983	0.9654976	Nonadmixed Indep
0.4	0	0.833812	0.9191412	Nonadmixed Indep
0.4	0	0.330451	0.4890559	Nonadmixed Indep
0.4	0	0.568573	0.5831344	Nonadmixed Indep
0.4	0	0.343312	0.4025288	Nonadmixed Indep
0.4	0	0.359445	0.8296062	Nonadmixed Indep
0.4	0	0.0276938	0.1400175	Nonadmixed Indep
0.4	0	0.496176	0.6539995	Nonadmixed Indep
0.4	0	0.185909	0.1548742	Nonadmixed Indep
0.4	0	0.459814	0.1563584	Nonadmixed Indep
0.4	0	0.635827	0.82502	Nonadmixed Indep
0.4	0	0.902332	0.30918	Nonadmixed Indep
0.4	0	0.867598	0.5641162	Nonadmixed Indep
0.4	0	0.135713	0.3035396	Nonadmixed Indep
0.4	0	0.0436211	0.4189494	Nonadmixed Indep
0.4	0	0.031747	0.01930908	Nonadmixed Indep
0.4	0	0.366648	0.6693522	Nonadmixed Indep
0.4	0	0.841076	0.8291449	Nonadmixed Indep
0.4	0	0.43143	0.6425894	Nonadmixed Indep
0.4	0	0.969188	0.9677682	Nonadmixed Indep
0.4	0	0.711093	0.6843196	Nonadmixed Indep
0.4	0	0.166404	0.2794766	Nonadmixed Indep
0.4	0	0.0250689	0.01433853	Nonadmixed Indep
0.4	0	0.205166	0.2577842	Nonadmixed Indep
0.4	0	0.983266	0.2925623	Nonadmixed Indep
0.4	0	0.0897647	0.03524546	Nonadmixed Indep
0.4	0	0.521144	0.5024752	Nonadmixed Indep
0.4	0	0.978273	0.950474	Nonadmixed Indep
0.4	0	0.991256	0.7041045	Nonadmixed Indep
0.4	0	0.362287	0.3247822	Nonadmixed Indep
0.4	0	0.28454	0.1948695	Nonadmixed Indep
0.4	0	0.58331	0.8464429	Nonadmixed Indep
0.4	0	0.750714	0.8390326	Nonadmixed Indep
0.4	0	0.665149	0.349157	Nonadmixed Indep
0.4	0	0.522719	0.3094901	Nonadmixed Indep
0.4	0	0.782227	0.7475448	Nonadmixed Indep
0.4	0	0.592086	0.5196097	Nonadmixed Indep
0.4	0	0.311862	0.6099356	Nonadmixed Indep
0.4	0	0.0176961	0.03885452	Nonadmixed Indep
0.4	0	0.270088	0.6709733	Nonadmixed Indep
0.4	0	0.404019	0.033267	Nonadmixed Indep
0.4	0	0.824053	0.9598602	Nonadmixed Indep
0.4	0	0.0953666	0.1303777	Nonadmixed Indep
0.4	0	0.0729456	0.4427387	Nonadmixed Indep
0.4	0	0.0192507	0.1005289	Nonadmixed Indep
0.4	0	0.978166	0.3426689	Nonadmixed Indep
0.4	0	0.60397	0.623428	Nonadmixed Indep
0.4	0	0.716686	0.7918849	Nonadmixed Indep
0.4	0	0.375244	0.6029033	Nonadmixed Indep
0.4	0	0.228173	0.7620118	Nonadmixed Indep
0.4	0	0.46893	0.5541593	Nonadmixed Indep
0.4	0	0.670457	0.6815481	Nonadmixed Indep
0.4	0	0.812091	0.6907016	Nonadmixed Indep
0.4	0	0.833827	0.9138149	Nonadmixed Indep
0.4	0	0.951599	0.9422794	Nonadmixed Indep
0.4	0	0.857369	0.6081698	Nonadmixed Indep
0.4	0	0.0558604	0.2162606	Nonadmixed Indep
0.4	0	0.450001	0.7740231	Nonadmixed Indep
0.4	0	0.779204	0.8983567	Nonadmixed Indep
0.4	0	0.421926	0.7733322	Nonadmixed Indep
0.4	0	0.277178	0.1565936	Nonadmixed Indep
0.4	0	0.401014	0.3464313	Nonadmixed Indep
0.4	0	0.650971	0.6834691	Nonadmixed Indep
0.4	0	0.207782	0.1004461	Nonadmixed Indep
0.4	0	0.0882762	0.1999269	Nonadmixed Indep
0.4	0	0.94434	0.9777044	Nonadmixed Indep
0.4	0	0.349031	0.6424742	Nonadmixed Indep
0.4	0	0.0663718	0.2463507	Nonadmixed Indep
0.4	0	0.73431	0.6617298	Nonadmixed Indep
0.4	0	0.670325	0.5274823	Nonadmixed Indep
0.4	0	0.911399	0.9514272	Nonadmixed Indep
0.4	0	0.426222	0.4889768	Nonadmixed Indep
0.4	0	0.703027	0.7803953	Nonadmixed Indep
0.4	0	0.0756334	0.1164496	Nonadmixed Indep
0.4	0	0.067458	0.2977484	Nonadmixed Indep
0.4	0	0.0691547	0.2655973	Nonadmixed Indep
0.4	0	0.676784	0.8631238	Nonadmixed Indep
0.4	0	0.409101	0.5029225	Nonadmixed Indep
0.4	0	0.848749	0.8734234	Nonadmixed Indep
0.4	0	0.38923	0.693433	Nonadmixed Indep
0.4	0	0.53628	0.2910506	Nonadmixed Indep
0.4	0	0.237615	0.4164411	Nonadmixed Indep
0.4	0	0.766459	0.6468246	Nonadmixed Indep
0.4	0	0.751116	0.1140991	Nonadmixed Indep
0.4	0	0.696671	0.1868833	Nonadmixed Indep
0.4	0	0.818038	0.6382385	Nonadmixed Indep
0.4	0	0.499724	0.5444346	Nonadmixed Indep
0.4	0	0.576684	0.1981573	Nonadmixed Indep
0.4	0	0.620549	0.8293749	Nonadmixed Indep
0.4	0	0.830718	0.9226229	Nonadmixed Indep
0.4	0	0.0699809	0.06334409	Nonadmixed Indep
0.4	0	0.678099	0.6275753	Nonadmixed Indep
0.4	0	0.252082	0.4881043	Nonadmixed Indep
0.4	0	0.813496	0.9496709	Nonadmixed Indep
0.4	0	0.0647913	0.5006131	Nonadmixed Indep
0.4	0	0.950147	0.3158418	Nonadmixed Indep
0.4	0	0.968694	0.9330268	Nonadmixed Indep
0.4	0	0.915825	0.8530423	Nonadmixed Indep
0.4	0	0.629452	0.8540968	Nonadmixed Indep
0.4	0	0.698503	0.8998459	Nonadmixed Indep
0.4	0	0.921906	0.3671296	Nonadmixed Indep
0.4	0	0.474485	0.5668579	Nonadmixed Indep
0.4	0	0.189366	0.4217248	Nonadmixed Indep
0.4	0	0.220251	0.239301	Nonadmixed Indep
0.4	0	0.942637	0.5500768	Nonadmixed Indep
0.4	0	0.499836	0.6255337	Nonadmixed Indep
0.4	0	0.0117284	0.1791926	Nonadmixed Indep
0.4	0	0.365402	0.5352213	Nonadmixed Indep
0.4	0	0.567065	0.644868	Nonadmixed Indep
0.4	0	0.321113	0.3387372	Nonadmixed Indep
0.4	0	0.458309	0.734811	Nonadmixed Indep
0.4	0	0.54119	0.7117884	Nonadmixed Indep
0.4	0	0.59674	0.3791197	Nonadmixed Indep
0.4	0	0.46086	0.1817753	Nonadmixed Indep
0.4	0	0.118015	0.3254265	Nonadmixed Indep
0.4	0	0.24038	0.5213701	Nonadmixed Indep
0.4	0	0.0500926	0.251732	Nonadmixed Indep
0.4	0	0.622848	0.009752742	Nonadmixed Indep
0.4	0	0.310558	0.629466	Nonadmixed Indep
0.4	0	0.688936	0.5627252	Nonadmixed Indep
0.4	0	0.176992	0.5121579	Nonadmixed Indep
0.4	0	0.815336	0.8753046	Nonadmixed Indep
0.4	0	0.491023	0.5159269	Nonadmixed Indep
0.4	0	0.83865	0.5026033	Nonadmixed Indep
0.4	0	0.98345	0.9330574	Nonadmixed Indep
0.4	0	0.62373	0.6826036	Nonadmixed Indep
0.4	0	0.9922	0.8598205	Nonadmixed Indep
0.4	0	0.418754	0.6320584	Nonadmixed Indep
0.4	0	0.525934	0.4034804	Nonadmixed Indep
0.4	0	0.907477	0.8971595	Nonadmixed Indep
0.4	0	0.508138	0.2106421	Nonadmixed Indep
0.4	0	0.548612	0.8943986	Nonadmixed Indep
0.4	0	0.647657	0.2011328	Nonadmixed Indep
0.4	0	0.494934	0.1082462	Nonadmixed Indep
0.4	0	0.432648	0.7415274	Nonadmixed Indep
0.4	0	0.554905	0.4396657	Nonadmixed Indep
0.4	0	0.748636	0.7001375	Nonadmixed Indep
0.4	0	0.124436	0.003083676	Nonadmixed Indep
0.4	0	0.0866668	0.03487287	Nonadmixed Indep
0.4	0	0.10013	0.1826384	Nonadmixed Indep
0.4	0	0.0232651	0.05450456	Nonadmixed Indep
0.4	0	0.0705784	0.06225802	Nonadmixed Indep
0.4	0	0.0426008	0.1975676	Nonadmixed Indep
0.4	0	0.577215	0.1449524	Nonadmixed Indep
0.4	0	0.938107	0.8090801	Nonadmixed Indep
0.4	0	0.61018	0.5760941	Nonadmixed Indep
0.4	0	0.714418	0.4096608	Nonadmixed Indep
0.4	0	0.342473	0.725543	Nonadmixed Indep
0.4	0	0.431333	0.2548723	Nonadmixed Indep
0.4	0	0.303587	0.7056483	Nonadmixed Indep
0.4	0	0.415618	0.1202325	Nonadmixed Indep
0.4	0	0.854639	0.9724346	Nonadmixed Indep
0.4	0	0.287444	0.1151943	Nonadmixed Indep
0.4	0	0.745764	0.5207015	Nonadmixed Indep
0.4	0	0.51341	0.6913267	Nonadmixed Indep
0.4	0	0.919128	0.1646472	Nonadmixed Indep
0.4	0	0.717716	0.7741909	Nonadmixed Indep
0.4	0	0.753539	0.7292008	Nonadmixed Indep
0.4	0	0.503787	0.07451494	Nonadmixed Indep
0.4	0	0.724481	0.6034181	Nonadmixed Indep
0.4	0	0.68714	0.2851273	Nonadmixed Indep
0.4	0	0.6213	0.7435114	Nonadmixed Indep
0.4	0	0.0815591	0.03801696	Nonadmixed Indep
0.4	0	0.800601	0.7033154	Nonadmixed Indep
0.4	0	0.802961	0.6014792	Nonadmixed Indep
0.4	0	0.416757	0.3079752	Nonadmixed Indep
0.4	0	0.784281	0.784274	Nonadmixed Indep
0.4	0	0.234675	0.683257	Nonadmixed Indep
0.4	0	0.826513	0.6511153	Nonadmixed Indep
0.4	0	0.14319	0.4596958	Nonadmixed Indep
0.4	0	0.915698	0.8243548	Nonadmixed Indep
0.4	0	0.580117	0.9301189	Nonadmixed Indep
0.4	0	0.468725	0.3903185	Nonadmixed Indep
0.4	0	0.768931	0.6393342	Nonadmixed Indep
0.4	0	0.935496	0.7780231	Nonadmixed Indep
0.4	0	0.148703	0.1165401	Nonadmixed Indep
0.4	0	0.768206	0.7726009	Nonadmixed Indep
0.4	0	0.489535	0.5414103	Nonadmixed Indep
0.4	0	0.645624	0.9043405	Nonadmixed Indep
0.4	0	0.682532	0.6633701	Nonadmixed Indep
0.4	0	0.202685	0.1622386	Nonadmixed Indep
0.4	0	0.961529	0.4140936	Nonadmixed Indep
0.4	0	0.947718	0.8596961	Nonadmixed Indep
0.4	0	0.315725	0.6164136	Nonadmixed Indep
0.4	0	0.80893	0.8882635	Nonadmixed Indep
0.4	0	0.769269	0.6997768	Nonadmixed Indep
0.4	0	0.374757	0.2612618	Nonadmixed Indep
0.4	0	0.982529	0.648527	Nonadmixed Indep
0.4	0	0.496072	0.2096324	Nonadmixed Indep
0.4	0	0.101927	0.1028584	Nonadmixed Indep
0.4	0	0.981209	0.6862318	Nonadmixed Indep
0.4	0	0.538176	0.7097505	Nonadmixed Indep
0.4	0	0.369138	0.7310282	Nonadmixed Indep
0.4	0	0.947822	0.5393813	Nonadmixed Indep
0.4	0	0.55031	0.5185154	Nonadmixed Indep
0.4	0	0.760352	0.3990625	Nonadmixed Indep
0.4	0	0.718475	0.3108952	Nonadmixed Indep
0.4	0	0.0108663	0.03219181	Nonadmixed Indep
0.4	0	0.514591	0.305491	Nonadmixed Indep
0.4	0	0.865534	0.6836004	Nonadmixed Indep
0.8	0	0.0413798	0.2438515	Nonadmixed Indep
0.8	0	0.828737	0.8204533	Nonadmixed Indep
0.8	0	0.734206	0.8700536	Nonadmixed Indep
0.8	0	0.886965	0.8186945	Nonadmixed Indep
0.8	0	0.153195	0.144893	Nonadmixed Indep
0.8	0	0.0526825	0.05084369	Nonadmixed Indep
0.8	0	0.444707	0.7196589	Nonadmixed Indep
0.8	0	0.0241411	0.05126319	Nonadmixed Indep
0.8	0	0.978485	0.5001901	Nonadmixed Indep
0.8	0	0.489601	0.640261	Nonadmixed Indep
0.8	0	0.395276	0.7694645	Nonadmixed Indep
0.8	0	0.998761	0.3062715	Nonadmixed Indep
0.8	0	0.757857	0.5256683	Nonadmixed Indep
0.8	0	0.185847	0.2504373	Nonadmixed Indep
0.8	0	0.959433	0.7474655	Nonadmixed Indep
0.8	0	0.279367	0.3108396	Nonadmixed Indep
0.8	0	0.163499	0.2047396	Nonadmixed Indep
0.8	0	0.619282	0.2792445	Nonadmixed Indep
0.8	0	0.280912	0.1098631	Nonadmixed Indep
0.8	0	0.0359692	0.09808939	Nonadmixed Indep
0.8	0	0.377831	0.6793892	Nonadmixed Indep
0.8	0	0.959111	0.8561787	Nonadmixed Indep
0.8	0	0.109555	0.3401093	Nonadmixed Indep
0.8	0	0.369992	0.4390711	Nonadmixed Indep
0.8	0	0.340516	0.6735717	Nonadmixed Indep
0.8	0	0.420401	0.5429469	Nonadmixed Indep
0.8	0	0.779364	0.4753628	Nonadmixed Indep
0.8	0	0.946747	0.7981372	Nonadmixed Indep
0.8	0	0.185389	0.3802677	Nonadmixed Indep
0.8	0	0.0392594	0.0241013	Nonadmixed Indep
0.8	0	0.560184	0.5712618	Nonadmixed Indep
0.8	0	0.163642	0.1760189	Nonadmixed Indep
0.8	0	0.0115594	0.03808756	Nonadmixed Indep
0.8	0	0.947287	0.9505157	Nonadmixed Indep
0.8	0	0.016351	0.009646413	Nonadmixed Indep
0.8	0	0.900904	0.8023681	Nonadmixed Indep
0.8	0	0.0673035	0.1043511	Nonadmixed Indep
0.8	0	0.287345	0.5316353	Nonadmixed Indep
0.8	0	0.964903	0.9225565	Nonadmixed Indep
0.8	0	0.795694	0.6773213	Nonadmixed Indep
0.8	0	0.758528	0.9395102	Nonadmixed Indep
0.8	0	0.923783	0.8359428	Nonadmixed Indep
0.8	0	0.937191	0.865565	Nonadmixed Indep
0.8	0	0.135541	0.2622824	Nonadmixed Indep
0.8	0	0.87067	0.6551547	Nonadmixed Indep
0.8	0	0.329357	0.6111646	Nonadmixed Indep
0.8	0	0.399324	0.2054002	Nonadmixed Indep
0.8	0	0.521385	0.4919423	Nonadmixed Indep
0.8	0	0.454808	0.751296	Nonadmixed Indep
0.8	0	0.532276	0.663156	Nonadmixed Indep
0.8	0	0.733167	0.5712153	Nonadmixed Indep
0.8	0	0.687451	0.6713416	Nonadmixed Indep
0.8	0	0.836288	0.8086848	Nonadmixed Indep
0.8	0	0.890393	0.9425649	Nonadmixed Indep
0.8	0	0.269567	0.677917	Nonadmixed Indep
0.8	0	0.0526825	0.05084369	Nonadmixed Indep
0.8	0	0.155196	0.1984873	Nonadmixed Indep
0.8	0	0.549557	0.8167751	Nonadmixed Indep
0.8	0	0.717855	0.5618537	Nonadmixed Indep
0.8	0	0.680422	0.7979201	Nonadmixed Indep
0.8	0	0.508133	0.858551	Nonadmixed Indep
0.8	0	0.771891	0.8627453	Nonadmixed Indep
0.8	0	0.8157	0.7510692	Nonadmixed Indep
0.8	0	0.859331	0.7592408	Nonadmixed Indep
0.8	0	0.857336	0.9341006	Nonadmixed Indep
0.8	0	0.0502461	0.1417532	Nonadmixed Indep
0.8	0	0.539055	0.6428118	Nonadmixed Indep
0.8	0	0.677166	0.6083833	Nonadmixed Indep
0.8	0	0.580699	0.6131704	Nonadmixed Indep
0.8	0	0.0499553	0.06066533	Nonadmixed Indep
0.8	0	0.102149	0.2261356	Nonadmixed Indep
0.8	0	0.113351	0.005994296	Nonadmixed Indep
0.8	0	0.438034	0.5903532	Nonadmixed Indep
0.8	0	0.995545	0.6313845	Nonadmixed Indep
0.8	0	0.766394	0.7717246	Nonadmixed Indep
0.8	0	0.833285	0.7267005	Nonadmixed Indep
0.8	0	0.155551	0.1449477	Nonadmixed Indep
0.8	0	0.984588	0.7256134	Nonadmixed Indep
0.8	0	0.929792	0.7874861	Nonadmixed Indep
0.8	0	0.412653	0.5293136	Nonadmixed Indep
0.8	0	0.514572	0.6084996	Nonadmixed Indep
0.8	0	0.0227513	0.01133726	Nonadmixed Indep
0.8	0	0.99261	0.7368785	Nonadmixed Indep
0.8	0	0.049706	0.1798845	Nonadmixed Indep
0.8	0	0.667667	0.875989	Nonadmixed Indep
0.8	0	0.520595	0.2438927	Nonadmixed Indep
0.8	0	0.98463	0.8523085	Nonadmixed Indep
0.8	0	0.705189	0.580877	Nonadmixed Indep
0.8	0	0.28124	0.09810689	Nonadmixed Indep
0.8	0	0.861625	0.8478968	Nonadmixed Indep
0.8	0	0.708067	0.8906314	Nonadmixed Indep
0.8	0	0.361335	0.3477228	Nonadmixed Indep
0.8	0	0.573484	0.624259	Nonadmixed Indep
0.8	0	0.0775107	0.2192511	Nonadmixed Indep
0.8	0	0.878218	0.6988384	Nonadmixed Indep
0.8	0	0.484228	0.4278094	Nonadmixed Indep
0.8	0	0.149978	0.3053114	Nonadmixed Indep
0.8	0	0.561819	0.6973696	Nonadmixed Indep
0.8	0	0.908399	0.6969101	Nonadmixed Indep
0.8	0	0.833599	0.634783	Nonadmixed Indep
0.8	0	0.238463	0.3434148	Nonadmixed Indep
0.8	0	0.692403	0.7702921	Nonadmixed Indep
0.8	0	0.839483	0.8396692	Nonadmixed Indep
0.8	0	0.623376	0.6910731	Nonadmixed Indep
0.8	0	0.531969	0.2054554	Nonadmixed Indep
0.8	0	0.882997	0.6307614	Nonadmixed Indep
0.8	0	0.872428	0.3460612	Nonadmixed Indep
0.8	0	0.014417	0.01886946	Nonadmixed Indep
0.8	0	0.00215604	0.001390924	Nonadmixed Indep
0.8	0	0.708866	0.644798	Nonadmixed Indep
0.8	0	0.109474	0.04298568	Nonadmixed Indep
0.8	0	0.937616	0.5178755	Nonadmixed Indep
0.8	0	0.558311	0.426521	Nonadmixed Indep
0.8	0	0.577821	0.6439936	Nonadmixed Indep
0.8	0	0.947617	0.6369803	Nonadmixed Indep
0.8	0	0.922917	0.9504193	Nonadmixed Indep
0.8	0	0.197942	0.08792927	Nonadmixed Indep
0.8	0	0.141896	0.09721958	Nonadmixed Indep
0.8	0	0.601491	0.1723561	Nonadmixed Indep
0.8	0	0.976312	0.7055351	Nonadmixed Indep
0.8	0	0.103834	0.2358384	Nonadmixed Indep
0.8	0	0.24813	0.1551249	Nonadmixed Indep
0.8	0	0.0806683	0.1694264	Nonadmixed Indep
0.8	0	0.40147	0.773232	Nonadmixed Indep
0.8	0	0.449112	0.27734	Nonadmixed Indep
0.8	0	0.875682	0.6759882	Nonadmixed Indep
0.8	0	0.0144277	0.00852445	Nonadmixed Indep
0.8	0	0.26387	0.3528447	Nonadmixed Indep
0.8	0	0.884995	0.5644834	Nonadmixed Indep
0.8	0	0.990083	0.4553531	Nonadmixed Indep
0.8	0	0.693762	0.6813353	Nonadmixed Indep
0.8	0	0.190286	0.2609628	Nonadmixed Indep
0.8	0	0.750073	0.6656829	Nonadmixed Indep
0.8	0	0.0730462	0.08567393	Nonadmixed Indep
0.8	0	0.506582	0.5271215	Nonadmixed Indep
0.8	0	0.876351	0.7697223	Nonadmixed Indep
0.8	0	0.537932	0.3335114	Nonadmixed Indep
0.8	0	0.850473	0.8203476	Nonadmixed Indep
0.8	0	0.593393	0.5998086	Nonadmixed Indep
0.8	0	0.439781	0.3983211	Nonadmixed Indep
0.8	0	0.301606	0.4537394	Nonadmixed Indep
0.8	0	0.0598599	0.06241116	Nonadmixed Indep
0.8	0	0.0138911	0.03399386	Nonadmixed Indep
0.8	0	0.747543	0.6568439	Nonadmixed Indep
0.8	0	0.486921	0.8683149	Nonadmixed Indep
0.8	0	0.778505	0.76828	Nonadmixed Indep
0.8	0	0.952706	0.7786012	Nonadmixed Indep
0.8	0	0.935375	0.8383515	Nonadmixed Indep
0.8	0	0.628302	0.7994248	Nonadmixed Indep
0.8	0	0.678337	0.5026954	Nonadmixed Indep
0.8	0	0.40007	0.6908116	Nonadmixed Indep
0.8	0	0.413702	0.6103938	Nonadmixed Indep
0.8	0	0.49034	0.5881064	Nonadmixed Indep
0.8	0	0.935075	0.5214933	Nonadmixed Indep
0.8	0	0.750999	0.3226563	Nonadmixed Indep
0.8	0	0.772135	0.7410645	Nonadmixed Indep
0.8	0	0.415551	0.3045896	Nonadmixed Indep
0.8	0	0.860059	0.6299235	Nonadmixed Indep
0.8	0	0.312151	0.1869618	Nonadmixed Indep
0.8	0	0.751036	0.3659198	Nonadmixed Indep
0.8	0	0.00397897	0.02203063	Nonadmixed Indep
0.8	0	0.849057	0.7694285	Nonadmixed Indep
0.8	0	0.969693	0.8336769	Nonadmixed Indep
0.8	0	0.0162039	0.05236435	Nonadmixed Indep
0.8	0	0.470936	0.6518055	Nonadmixed Indep
0.8	0	0.0182839	0.03911507	Nonadmixed Indep
0.8	0	0.875098	0.8035023	Nonadmixed Indep
0.8	0	0.705512	0.6281788	Nonadmixed Indep
0.8	0	0.69545	0.8596831	Nonadmixed Indep
0.8	0	0.367544	0.7638889	Nonadmixed Indep
0.8	0	0.398446	0.3248571	Nonadmixed Indep
0.8	0	0.98795	0.861141	Nonadmixed Indep
0.8	0	0.365212	0.505884	Nonadmixed Indep
0.8	0	0.27445	0.4639288	Nonadmixed Indep
0.8	0	0.252758	0.3281801	Nonadmixed Indep
0.8	0	0.464373	0.711799	Nonadmixed Indep
0.8	0	0.858207	0.7945376	Nonadmixed Indep
0.8	0	0.98821	0.707462	Nonadmixed Indep
0.8	0	0.369535	0.753496	Nonadmixed Indep
0.8	0	0.416657	0.2370346	Nonadmixed Indep
0.8	0	0.047616	0.2214643	Nonadmixed Indep
0.8	0	0.848214	0.8236801	Nonadmixed Indep
0.8	0	0.272646	0.5093389	Nonadmixed Indep
0.8	0	0.0441374	0.06654753	Nonadmixed Indep
0.8	0	0.762256	0.7908749	Nonadmixed Indep
0.8	0	0.256273	0.434643	Nonadmixed Indep
0.8	0	0.45	0.3485111	Nonadmixed Indep
0.8	0	0.74046	0.9413141	Nonadmixed Indep
0.8	0	0.511956	0.2168122	Nonadmixed Indep
0.8	0	0.495924	0.642992	Nonadmixed Indep
0.8	0	0.486085	0.7764805	Nonadmixed Indep
0.8	0	0.539315	0.2930085	Nonadmixed Indep
0.8	0	0.40852	0.2287254	Nonadmixed Indep
0.8	0	0.224399	0.4264407	Nonadmixed Indep
0.8	0	0.614976	0.7921858	Nonadmixed Indep
0.8	0	0.897093	0.7706825	Nonadmixed Indep
0.8	0	0.626178	0.7308833	Nonadmixed Indep
0.8	0	0.128889	0.2808213	Nonadmixed Indep
0.8	0	0.190362	0.2093678	Nonadmixed Indep
0.8	0	0.359546	0.6019049	Nonadmixed Indep
0.8	0	0.966618	0.6961786	Nonadmixed Indep
0.8	0	0.00289155	0.005659739	Nonadmixed Indep
0.8	0	0.265608	0.3979187	Nonadmixed Indep
0.8	0	0.418974	0.366003	Nonadmixed Indep
0.8	0	0.360039	0.4530018	Nonadmixed Indep
0.8	0	0.584735	0.6596443	Nonadmixed Indep
0.8	0	0.932437	0.7988983	Nonadmixed Indep
0.8	0	0.122554	0.1912791	Nonadmixed Indep
0.8	0	0.909426	0.7964978	Nonadmixed Indep
0.8	0	0.809312	0.5234176	Nonadmixed Indep
0.8	0	0.00835254	0.03215705	Nonadmixed Indep
0.8	0	0.583068	0.5361403	Nonadmixed Indep
0.8	0	0.369948	0.7698549	Nonadmixed Indep
0.8	0	0.993192	0.9327551	Nonadmixed Indep
0.8	0	0.711508	0.8902936	Nonadmixed Indep
0.8	0	0.115903	0.2176319	Nonadmixed Indep
0.8	0	0.846051	0.8634341	Nonadmixed Indep
0.8	0	0.016089	0.01701169	Nonadmixed Indep
0.8	0	0.465694	0.6682982	Nonadmixed Indep
0.8	0	0.720575	0.2941813	Nonadmixed Indep
0.8	0	0.249734	0.3051297	Nonadmixed Indep
0.8	0	0.42604	0.4414779	Nonadmixed Indep
0.8	0	0.329557	0.692443	Nonadmixed Indep
0.8	0	0.85156	0.7816667	Nonadmixed Indep
0.8	0	0.336192	0.5405636	Nonadmixed Indep
0.8	0	0.790297	0.82443	Nonadmixed Indep
0.8	0	0.577886	0.7759788	Nonadmixed Indep
0.8	0	0.607812	0.3957466	Nonadmixed Indep
0.8	0	0.822168	0.8094868	Nonadmixed Indep
0.8	0	0.361446	0.6828184	Nonadmixed Indep
0.8	0	0.472764	0.541569	Nonadmixed Indep
0.8	0	0.123995	0.17288	Nonadmixed Indep
0.8	0	0.0424115	0.02122112	Nonadmixed Indep
0.8	0	0.144166	0.2279591	Nonadmixed Indep
0.8	0	0.517519	0.6755041	Nonadmixed Indep
0.8	0	0.421895	0.7364277	Nonadmixed Indep
0.8	0	0.789959	0.5984032	Nonadmixed Indep
0.8	0	0.81008	0.5787559	Nonadmixed Indep
0.8	0	0.878082	0.6788021	Nonadmixed Indep
0.8	0	0.244239	0.3504799	Nonadmixed Indep
0.8	0	0.147482	0.1323852	Nonadmixed Indep
0.8	0	0.0734252	0.0622624	Nonadmixed Indep
0.8	0	0.261572	0.70911	Nonadmixed Indep
0.8	0	0.460623	0.3179587	Nonadmixed Indep
0.8	0	0.392888	0.6966199	Nonadmixed Indep
0.8	0	0.298139	0.5072416	Nonadmixed Indep
0.8	0	0.396511	0.6604769	Nonadmixed Indep
0.8	0	0.325352	0.0633215	Nonadmixed Indep
0.8	0	0.77797	0.5506091	Nonadmixed Indep
0.8	0	0.719458	0.7288958	Nonadmixed Indep
0.8	0	0.976796	0.7498001	Nonadmixed Indep
0.8	0	0.32964	0.6371023	Nonadmixed Indep
0.8	0	0.261498	0.5283074	Nonadmixed Indep
0.8	0	0.841509	0.813395	Nonadmixed Indep
0.8	0	0.272697	0.4129461	Nonadmixed Indep
0.8	0	0.754182	0.8418427	Nonadmixed Indep
0.8	0	0.430756	0.6335871	Nonadmixed Indep
0.8	0	0.130633	0.2334024	Nonadmixed Indep
0.8	0	0.222671	0.0381106	Nonadmixed Indep
0.8	0	0.56999	0.5815815	Nonadmixed Indep
0.8	0	0.278799	0.2476801	Nonadmixed Indep
0.8	0	0.0874544	0.08765327	Nonadmixed Indep
0.8	0	0.589866	0.593838	Nonadmixed Indep
0.8	0	0.15145	0.08750256	Nonadmixed Indep
0.8	0	0.805486	0.8632848	Nonadmixed Indep
0.8	0	0.0158398	0.009588668	Nonadmixed Indep
0.8	0	0.875658	0.8959705	Nonadmixed Indep
0.8	0	0.99603	0.8113494	Nonadmixed Indep
0.8	0	0.702691	0.6680384	Nonadmixed Indep
0.8	0	0.324681	0.6254216	Nonadmixed Indep
0.8	0	0.783793	0.5996945	Nonadmixed Indep
0.8	0	0.650962	0.8743471	Nonadmixed Indep
0.8	0	0.362808	0.4939676	Nonadmixed Indep
